dd/mm/yyyy,hh:mm:ss GMT,Series,Track,Laps
27/11/14,06:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,08:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,10:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,12:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,14:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,16:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,18:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,20:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
27/11/14,22:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,00:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,02:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,04:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,06:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,08:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,10:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,12:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,14:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,16:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,18:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,20:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
28/11/14,22:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,00:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,02:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,04:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,06:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,08:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,10:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,12:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,14:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,16:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,18:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,20:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
29/11/14,22:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,00:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,02:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,04:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,06:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,08:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,10:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,12:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,14:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,16:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,18:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,20:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
30/11/14,22:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,00:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,02:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,04:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,06:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,08:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,10:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,12:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,14:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,16:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,18:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,20:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
01/12/14,22:00:00,NASCAR iRacing Tour Modified,Gateway Motorsports Park Oval,60
02/12/14,00:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,02:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,04:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,06:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,08:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,10:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,12:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,14:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,16:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,18:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,20:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
02/12/14,22:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,00:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,02:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,04:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,06:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,08:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,10:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,12:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,14:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,16:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,18:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,20:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
03/12/14,22:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,00:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,02:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,04:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,06:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,08:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,10:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,12:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,14:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,16:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,18:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,20:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
04/12/14,22:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,00:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,02:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,04:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,06:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,08:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,10:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,12:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,14:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,16:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,18:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,20:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
05/12/14,22:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,00:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,02:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,04:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,06:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,08:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,10:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,12:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,14:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,16:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,18:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,20:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
06/12/14,22:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,00:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,02:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,04:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,06:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,08:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,10:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,12:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,14:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,16:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,18:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,20:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
07/12/14,22:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,00:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,02:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,04:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,06:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,08:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,10:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,12:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,14:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,16:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,18:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,20:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
08/12/14,22:00:00,NASCAR iRacing Tour Modified,Lanier National Speedway,120
